row_no,evidence_grade,legacy_partner_source,legacy_partner_id,partner_name,tax_number,sources,source_row_count,blockers,recommended_next_task
1051,missing_tax_company_supplier_pair_review,company;supplier,e63dae30991d47e4956098df6c6b504d,太平财产保险有限公司重庆分公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1052,missing_tax_company_supplier_pair_review,company;supplier,dcd4038b9afe43c7aeb98c0f3460c133,夹江县皇城瓷厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1053,missing_tax_company_supplier_pair_review,company;supplier,81508ced19964059b6a1a4792c08b66a,夹江县郞玛瓷业有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1054,missing_tax_company_supplier_pair_review,company;supplier,2dec1a9626bd4939a55c0933afeffda8,夹江县金石建陶厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1055,missing_tax_company_supplier_pair_review,company;supplier,c5fb2444925749bd8ebaca76a58cc2e5,夹江康荣陶瓷有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1081,missing_tax_company_supplier_pair_review,company;supplier,2235c783dc674651bbe32f097684a606,宁晋县振辉拔丝厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1086,missing_tax_company_supplier_pair_review,company;supplier,b636de9241894b299156f4a37f550631,安阳市浩旺紧固件有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1089,missing_tax_company_supplier_pair_review,company;supplier,f6eaf258ed7f4b6ea99e0808cf5d6db8,定州市亚金体育用品厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1090,missing_tax_company_supplier_pair_review,company;supplier,eee71d4e18d345bf8ed6a5eabfc3c346,宜良县云婷苗圃,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1091,missing_tax_company_supplier_pair_review,company;supplier,e8307816dd444dc1b91256e102059fa9,宜良琼杰苗木种植园,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1095,missing_tax_company_supplier_pair_review,company;supplier,ce583b43fda7458eb5ecee0e7bb5bbe8,射洪县檬通建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1113,missing_tax_company_duplicate_review,cooperat_company,969222dbbb3347708f17357ee52e4ddd,山东创杰智慧装备科技有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1115,missing_tax_company_supplier_pair_review,company;supplier,71560b2c9a704db8b5971ce1fd63f6c2,山东景茂新材料有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1116,missing_tax_company_supplier_pair_review,company;supplier,4361ea452ee74c81b59ff06c5838ba5b,山东鑫宇土工材料工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1122,missing_tax_company_supplier_pair_review,company;supplier,c676941675ab4e2f98afc2b340b86a37,崇州市嵘艺建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1129,missing_tax_company_duplicate_review,cooperat_company,4dd4960f25a34e329c064862db65069d,工伤保险费,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1130,missing_tax_company_duplicate_review,cooperat_company,77b6c672c19141399d2b05b395b0183a,工保网保险经纪有限公司,,company,5,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1137,missing_tax_company_supplier_pair_review,company;supplier,0e7a882b2d8b4b509ee2c3b5de5bf86a,巧家县鼎吉商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1146,missing_tax_company_supplier_pair_review,company;supplier,c2899034af794ceca0dc16446a31cbd4,巴中市巴州区致远五金门市部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1149,missing_tax_company_supplier_pair_review,company;supplier,a25c8ab456e44660bcb06a83ba9b2c85,巴州赵显明五金门市部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1151,missing_tax_company_supplier_pair_review,company;supplier,91231db4579e426a94b89850aa599956,巴楚县疆疆建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1156,missing_tax_company_duplicate_review,cooperat_company,c06ec62f4c5e429d81a02518984310da,布拖县乐安乡人民政府,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1163,missing_tax_company_supplier_pair_review,company;supplier,57ed9378070644d3acb0657a817e7895,布拖县志诚商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1166,missing_tax_complex_merge_review,company;supplier,92fed7e0d6a54b9c8164377212306f7c,布拖县民主加油站,,company;supplier,3,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
1176,missing_tax_company_supplier_pair_review,company;supplier,4e0850c8110140afa674cc6912c3fb75,常州四鼎照明灯具有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1177,missing_tax_company_supplier_pair_review,company;supplier,78dac71ceac64170b58ec73045cda713,常州市非凡机械租赁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1185,missing_tax_company_supplier_pair_review,company;supplier,c35cbace9dce480c989c0331856c7fbe,平武县航凯五金店,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1188,missing_tax_company_supplier_pair_review,company;supplier,6dabc86364414ec28de408dfb7a2d273,广东川奥高新科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1190,missing_tax_company_supplier_pair_review,company;supplier,feefc557b8514cc58c83fb83c23fd94c,广东玛缇陶瓷有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1192,missing_tax_company_supplier_pair_review,company;supplier,d75e34bb4d244feeb83394d59442e65c,广东省电子商务认证有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1194,missing_tax_company_supplier_pair_review,company;supplier,0f56736b8e954fd7871f3782b4fdbf14,广元天丰非融资性担保有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1198,missing_tax_company_supplier_pair_review,company;supplier,b2b57d3ebedb49468675c1231195d791,广元市博达建筑劳务有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1210,missing_tax_company_supplier_pair_review,company;supplier,8d5144ecc8f94796954928b138f39a43,广元市永昊建设工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1211,missing_tax_company_supplier_pair_review,company;supplier,f9bf9962bf00444cb25af3e6acc7c888,广元市永昱建设工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1212,missing_tax_company_supplier_pair_review,company;supplier,df69dec02503486fba2de6113352aa58,广元市汇通沥青有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1215,missing_tax_company_supplier_pair_review,company;supplier,53ce78c5d3104d3281ff3ac5cd679977,广元市鑫恒建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1219,missing_tax_company_supplier_pair_review,company;supplier,97be6c3c45f9493bb33d00bfc823e471,广安市前锋区蓝天加油站,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1220,missing_tax_company_supplier_pair_review,company;supplier,30cef23aeee344a686414fdb529728d3,广安市前锋区贤斌机械租赁站,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1221,missing_tax_company_supplier_pair_review,company;supplier,872e54ac19ba477da29fffe8cd8bc7d8,广安市金坤建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1222,missing_tax_company_supplier_pair_review,company;supplier,94456e31eb05405a95445da674994dd5,广安市鼎卓建筑工程咨询有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1224,missing_tax_company_supplier_pair_review,company;supplier,b53938a5f98d4bd4bcf4fb44ef0b3fd7,广安百瑞工程技术服务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1226,missing_tax_company_supplier_pair_review,company;supplier,dd4f303f479b429687be3fbbe37abe80,广州宏盛建材贸易有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1228,missing_tax_company_supplier_pair_review,company;supplier,bba327894ccd4acd851c56f567922b01,广州市凯顺建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1232,missing_tax_company_supplier_pair_review,company;supplier,3f938de11e5c4411980862f1bfffd083,广州市鸿磊混凝土有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1234,missing_tax_company_supplier_pair_review,company;supplier,2c1914a8462743e38e9262d0f0e231b9,广州杰锐体育设施有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1239,missing_tax_company_duplicate_review,cooperat_company,54125fe5a0a848df82e458ae4eb2f3a9,广汉市丰众建材经营部,,company,4,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1240,missing_tax_company_supplier_pair_review,company;supplier,dba21e04d7f646e89dc01a2083b89491,广汉市乐常建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1245,missing_tax_company_supplier_pair_review,company;supplier,d3a6ed66efeb49df9c51febf75fbe4fe,广汉市四通铝带厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1249,missing_tax_company_supplier_pair_review,company;supplier,b929834f83e848bb87aea65bd2d3c846,广汉市广和预制构件厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1257,missing_tax_company_duplicate_review,cooperat_company,4a195c2119c84cbba177417b5c78fc21,广汉市财政支付中心,,company,3,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
